id_catalogo_bien_servicio,id_catalogo_bien_servicio_padre,codigo,codigo_completo,nombre,nivel,id_bien_servicio_tipo,estado,revision,id_arai,sincronizar
10005321,6047,6161,4.3.6.06161,IMPRESORA,4,U,AC,,,N
10005322,6047,6166,4.3.6.06166,UNIDAD DE CD,4,U,AC,,,N
10005323,6047,6168,4.3.6.06168,FAX MODEM,4,U,AC,,,N
10005324,6047,6169,4.3.6.06169,MONITORES,4,U,AC,,,N
10005325,6047,6170,4.3.6.06170,DIGITALIZADORES DE IMAGENES,4,U,AC,,,N
10005326,6047,6171,4.3.6.06171,DISPOSITIVO DE CINTA,4,U,AC,,,N
10005327,6047,6173,4.3.6.06173,CONCENTRADORES (HUB),4,U,AC,,,N
10005328,6047,6178,4.3.6.06178,PLACAS DE RED,4,U,AC,,,N
10005329,6047,6186,4.3.6.06186,SERVIDORES,4,U,AC,,,N
10005330,6047,6189,4.3.6.06189,PLAQUETA DE VIDEO,4,U,AC,,,N
10005331,6047,6191,4.3.6.06191,UNIDAD ENERGIA ININTERRUMPIDA,4,U,AC,,,N
10005332,6047,6192,4.3.6.06192,PLAQUETA DE SONIDO,4,U,AC,,,N
10005333,6047,6193,4.3.6.06193,GRAFICADORES ( PLOTTERS ),4,U,AC,,,N
10005334,6047,6195,4.3.6.06195,CONMUTADOR (SWITCH),4,U,AC,,,N
10005335,6047,6196,4.3.6.06196,UNIDAD DE DVD,4,U,AC,,,N
10005336,6047,6220,4.3.6.06220,MEDIA CONVERTER FIBRA OPT. UTP,4,U,AC,,,N
10005337,6047,6221,4.3.6.06221,MULTIPLEXOR ,4,U,AC,,,N
10005338,6047,6222,4.3.6.06222,PATCH CORDS DE FIBRA,4,U,AC,,,N
10005339,6047,6232,4.3.6.06232,MODEM P/ FIBRA OPTICA,4,U,AC,,,N
10005340,6047,6233,4.3.6.06233,MANGUERA P/BUS DE DATOS,4,U,AC,,,N
10005341,6047,6725,4.3.6.06725,UN. DE CONTROL DE DISPOSITIVOS,4,U,AC,,,N
10005342,6047,6726,4.3.6.06726,SUBSISTEMA DE DISCO,4,U,AC,,,N
10005343,6047,6814,4.3.6.06814,CAÑON PROYECTOR,4,U,AC,,,N
10005344,6048,11,4.3.7.00011,MONITOR,4,U,AC,,,N
10005345,6048,15,4.3.7.00015,HELADERA,4,U,AC,,,N
10005346,6048,16,4.3.7.00016,FREEZER,4,U,AC,,,N
10005347,6048,18,4.3.7.00018,COCINA A GAS,4,U,AC,,,N
10005348,6048,19,4.3.7.00019,COCINA ELECTRICA,4,U,AC,,,N
10005349,6048,20,4.3.7.00020,ANAFE A GAS,4,U,AC,,,N
10005350,6048,21,4.3.7.00021,ANAFE ELECTRICO,4,U,AC,,,N
10005351,6048,22,4.3.7.00022,CALEFACTOR ELECTRICO,4,U,AC,,,N
10005352,6048,23,4.3.7.00023,RADIADOR DE ACEITE,4,U,AC,,,N
10005354,6048,26,4.3.7.00026,ESTUFA A KEROSENE,4,U,AC,,,N
10005355,6048,27,4.3.7.00027,TERMOTANQUE,4,U,AC,,,N
10005356,6048,28,4.3.7.00028,VENTILADOR DE PIE,4,U,AC,,,N
10005357,6048,29,4.3.7.00029,VENTILADOR DE TECHO,4,U,AC,,,N
10005358,6048,30,4.3.7.00030,TURBOCIRCULADOR,4,U,AC,,,N
10005359,6048,31,4.3.7.00031,EXTRACTOR,4,U,AC,,,N
10005360,6048,32,4.3.7.00032,BIBLIOTECA,4,U,AC,,,N
10005361,6048,33,4.3.7.00033,CAJA DE SEGURIDAD,4,U,AC,,,N
10005362,6048,34,4.3.7.00034,BANCO P/ASIENTO PERSONAS,4,U,AC,,,N
10005363,6048,35,4.3.7.00035,ARMARIO,4,U,AC,,,N
10005364,6048,36,4.3.7.00036,FICHERO,4,U,AC,,,N
10005365,6048,37,4.3.7.00037,ESCALERA,4,U,AC,,,N
10005366,6048,38,4.3.7.00038,CAJONERA,4,U,AC,,,N
10005367,6048,39,4.3.7.00039,GUARDARROPA,4,U,AC,,,N
10005368,6048,40,4.3.7.00040,ESCRITORIO,4,U,AC,,,N
10005369,6048,41,4.3.7.00041,ESTANTE,4,U,AC,,,N
10005370,6048,42,4.3.7.00042,MOSTRADOR,4,U,AC,,,N
10005371,6048,43,4.3.7.00043,PERCHERO,4,U,AC,,,N
10005372,6048,44,4.3.7.00044,PARAGUERO,4,U,AC,,,N
10005373,6048,45,4.3.7.00045,SILLA,4,U,AC,,,N
10005374,6048,46,4.3.7.00046,SILLON EJECUTIVO,4,U,AC,,,N
10005375,6048,47,4.3.7.00047,TABURETE PRUEBA,4,U,AC,,,N
10005376,6048,48,4.3.7.00048,MESA P/MAQUINA ESCRIBIR,4,U,AC,,,N
10005377,6048,49,4.3.7.00049,MESA P/COMPUTADORA,4,U,AC,,,N
10005378,6048,51,4.3.7.00051,MESA P/DIBUJO,4,U,AC,,,N
10005379,6048,52,4.3.7.00052,APARADOR,4,U,AC,,,N
10005380,6048,54,4.3.7.00054,MUEBLE BAJO MESADA,4,U,AC,,,N
10005381,6048,55,4.3.7.00055,ALACENA,4,U,AC,,,N
10005382,6048,56,4.3.7.00056,MESA P/TELEVISOR,4,U,AC,,,N
10005383,6048,57,4.3.7.00057,MESA P/TELEFONO/FAX,4,U,AC,,,N
10005384,6048,58,4.3.7.00058,MAQUINA ESCRIBIR MANUAL,4,U,AC,,,N
10005385,6048,59,4.3.7.00059,MAQUINA ESCRIBIR ELECTRICA,4,U,AC,,,N
10005386,6048,60,4.3.7.00060,MAQUINA SUMAR,4,U,AC,,,N
10005387,6048,61,4.3.7.00061,CALCULADORA ELECTRONICA,4,U,AC,,,N
10005388,6048,71,4.3.7.00071,CONTADORA BILLETES,4,U,AC,,,N
10005389,6048,72,4.3.7.00072,CONTADORA MONEDAS,4,U,AC,,,N
10005390,6048,73,4.3.7.00073,CLASIFICADORA DE MONEDAS,4,U,AC,,,N
10005391,6048,75,4.3.7.00075,CONTROLADORA DE BILLETES,4,U,AC,,,N
10005392,6048,77,4.3.7.00077,DESTRUCTORA DOC. DE OFICINA,4,U,AC,,,N
10005393,6048,78,4.3.7.00078,DESTRUCTORA DOC. Y MICROFILM,4,U,AC,,,N
10005394,6048,96,4.3.7.00096,HORNO A MICROONDAS,4,U,AC,,,N
10005395,6048,138,4.3.7.00138,RELOJ REGISTRADOR PERSONAL,4,U,AC,,,N
10005396,6048,239,4.3.7.00239,COCINA ECONOMICA,4,U,AC,,,N
10005397,6048,246,4.3.7.00246,CENICERO,4,U,AC,,,N
10005399,6048,1302,4.3.7.01302,APOYA MACETAS,4,U,AC,,,N
10005400,6048,1303,4.3.7.01303,MACETERO,4,U,AC,,,N
10005401,6048,1304,4.3.7.01304,VELADOR,4,U,AC,,,N
10005402,6048,1312,4.3.7.01312,ASPIRADORA,4,U,AC,,,N
10005403,6048,1317,4.3.7.01317,LUSTRA ASPIRADORA,4,U,AC,,,N
10005404,6048,1319,4.3.7.01319,ENCERADORA,4,U,AC,,,N
10005405,6048,1320,4.3.7.01320,ATRIL,4,U,AC,,,N
10005406,6048,1323,4.3.7.01323,IMPRESORA OFF-SET,4,U,AC,,,N
10005407,6048,1324,4.3.7.01324,PROCESADORA MASTERS,4,U,AC,,,N
10005408,6048,1325,4.3.7.01325,ABRIDORA P/SOBRES,4,U,AC,,,N
10005409,6048,1360,4.3.7.01360,POLTRONA,4,U,AC,,,N
10005410,6048,1362,4.3.7.01362,MESA CURVA,4,U,AC,,,N
10005411,6048,1364,4.3.7.01364,CENICERO DE PIE,4,U,AC,,,N
10005412,6048,1367,4.3.7.01367,ACONDICIONADOR DE AIRE,4,U,AC,,,N
10005413,6048,1404,4.3.7.01404,ESTANTERIA,4,U,AC,,,N
10005414,6048,1405,4.3.7.01405,PUESTO DE TRABAJO,4,U,AC,,,N
10005415,6048,1406,4.3.7.01406,MESA DE REUNIONES,4,U,AC,,,N
10005416,6048,1407,4.3.7.01407,MESA DE APOYO,4,U,AC,,,N
10005417,6048,1408,4.3.7.01408,PANELES,4,U,AC,,,N
10005418,6048,1410,4.3.7.01410,PLANERA,4,U,AC,,,N
10005419,6048,1411,4.3.7.01411,MESA RESTAURACION DE PLANO,4,U,AC,,,N
10005420,6048,1412,4.3.7.01412,MESA DE NEGATIVOS,4,U,AC,,,N
10005421,6048,1413,4.3.7.01413,TOTEMS,4,U,AC,,,N
10005422,6048,1414,4.3.7.01414,MOSTRADOR BIBLIOTECA,4,U,AC,,,N
10005423,6048,1421,4.3.7.01421,CARRO PORTALIBRO,4,U,AC,,,N
10005424,6048,1422,4.3.7.01422,CARRO PORTAPLANOS,4,U,AC,,,N
10005425,6048,1508,4.3.7.01508,MESA RODANTE,4,U,AC,,,N
10005426,6048,1509,4.3.7.01509,MESA P/FOTOCOPIADORA,4,U,AC,,,N
10005427,6048,1593,4.3.7.01593,VISOR/COPIADOR,4,U,AC,,,N
10005428,6048,1596,4.3.7.01596,SOPORTE P/LIBRO,4,U,AC,,,N
10005429,6048,1597,4.3.7.01597,CAJA P/DOCUMENTOS,4,U,AC,,,N
10005430,6048,1601,4.3.7.01601,FOTOCOPIADORA,4,U,AC,,,N
10005431,6048,1602,4.3.7.01602,COMPAGINADOR P/FOTOCOP.,4,U,AC,,,N
10005432,6048,1605,4.3.7.01605,SOFA,4,U,AC,,,N
10005433,6048,1606,4.3.7.01606,SILLON,4,U,AC,,,N
10005434,6048,1641,4.3.7.01641,GABINETE IGNIFUGO,4,U,AC,,,N
10005435,6048,1785,4.3.7.01785,MAPOTECA,4,U,AC,,,N
10005436,6048,1795,4.3.7.01795,EXHIBIDOR,4,U,AC,,,N
10005437,6048,1796,4.3.7.01796,EXTENSION P/MUEBLES,4,U,AC,,,N
10005438,6048,1797,4.3.7.01797,MARCO C/ESPEJO,4,U,AC,,,N
10005439,6048,1798,4.3.7.01798,MUEBLE DE ARRIME,4,U,AC,,,N
10005440,6048,1799,4.3.7.01799,PANEL DIVISORIO,4,U,AC,,,N
10005441,6048,1809,4.3.7.01809,RACK CONTENEDOR,4,U,AC,,,N
10005442,6048,1832,4.3.7.01832,VITRINA,4,U,AC,,,N
10005443,6048,1833,4.3.7.01833,MUEBLE REVISTERO,4,U,AC,,,N
10005444,6048,1845,4.3.7.01845,MESA RATONA,4,U,AC,,,N
10005445,6048,1846,4.3.7.01846,BUTACA,4,U,AC,,,N
10005446,6048,1880,4.3.7.01880,RELOJ,4,U,AC,,,N
10005447,6048,1892,4.3.7.01892,ARCHIVO DESLIZABLE,4,U,AC,,,N
10005448,6048,1900,4.3.7.01900,RINCONERO,4,U,AC,,,N
10005449,6048,1910,4.3.7.01910,MESA P/IMPRESORA,4,U,AC,,,N
10005450,6048,1911,4.3.7.01911,BASE P/CAJA FUERTE,4,U,AC,,,N
10005451,6048,1915,4.3.7.01915,PIZARRON,4,U,AC,,,N
10005452,6048,1931,4.3.7.01931,CARTELERA,4,U,AC,,,N
10005453,6048,1934,4.3.7.01934,DISPENSER,4,U,AC,,,N
10005454,6048,1935,4.3.7.01935,MESA LIBRO,4,U,AC,,,N
10005455,6048,1936,4.3.7.01936,TABLERO DE DIBUJO,4,U,AC,,,N
10005456,6048,1937,4.3.7.01937,TABLERO DE DIBUJO DIGITAL,4,U,AC,,,N
10005457,6048,1938,4.3.7.01938,MESADA,4,U,AC,,,N
10005458,6048,1946,4.3.7.01946,PLASTIFICADORA,4,U,AC,,,N
10005459,6048,1948,4.3.7.01948,LAMINA,4,U,AC,,,N
10005460,6048,1953,4.3.7.01953,CAFETERA TIPO EXPRESS,4,U,AC,,,N
10005461,6048,1960,4.3.7.01960,DUPLICADORA DIGITAL ,4,U,AC,,,N
10005462,6048,1962,4.3.7.01962,TOP P/ARMARIO,4,U,AC,,,N
10005463,6048,1964,4.3.7.01964,URNA,4,U,AC,,,N
10005464,6048,1965,4.3.7.01965,TARJETERO,4,U,AC,,,N
10005465,6048,1968,4.3.7.01968,PORTA BANDERA,4,U,AC,,,N
10005466,6048,1973,4.3.7.01973,PORTA LLAVES,4,U,AC,,,N
10005467,6048,1996,4.3.7.01996,REPISA,4,U,AC,,,N
10005468,6048,1999,4.3.7.01999,BARGUEÑO,4,U,AC,,,N
10005469,6048,2001,4.3.7.02001,BANQUETA,4,U,AC,,,N
10005470,6048,2002,4.3.7.02002,PERCHERO VALET,4,U,AC,,,N
10005471,6048,2003,4.3.7.02003,CASILLERO,4,U,AC,,,N
10005472,6048,2004,4.3.7.02004,SIST. DE SILLAS,4,U,AC,,,N
10005473,6048,2005,4.3.7.02005,CAJA REGISTRADORA,4,U,AC,,,N
10005474,6048,2012,4.3.7.02012,LOCKER,4,U,AC,,,N
10005475,6048,2017,4.3.7.02017,COLUMNA DELIMITADORA,4,U,AC,,,N
10005476,6048,2019,4.3.7.02019,ESCUDO NACIONAL,4,U,AC,,,N
10005477,6048,2021,4.3.7.02021,ALZADA,4,U,AC,,,N
10005478,6048,2022,4.3.7.02022,ANILLADORA,4,U,AC,,,N
10005479,6048,2096,4.3.7.02096,CALEFON,4,U,AC,,,N
10005480,6048,2122,4.3.7.02122,LAMPARA DE PIE,4,U,AC,,,N
10005481,6048,2174,4.3.7.02174,ENCUADERNADORA,4,U,AC,,,N
10005482,6048,2186,4.3.7.02186,PLANOTECA,4,U,AC,,,N
10005483,6048,2187,4.3.7.02187,CARRO P/TRANS.DE COMIDA,4,U,AC,,,N
10005484,6048,2207,4.3.7.02207,CAMA,4,U,AC,,,N
10005485,6048,2208,4.3.7.02208,MESA DE LUZ,4,U,AC,,,N
10005486,6048,2209,4.3.7.02209,SOPORTE PARA TELEVISOR,4,U,AC,,,N
10005487,6048,2219,4.3.7.02219,FAX LASER,4,U,AC,,,N
10005488,6048,2394,4.3.7.02394,ENCARPETADORA,4,U,AC,,,N
10005489,6048,2424,4.3.7.02424,HORNALLON,4,U,AC,,,N
10005490,6048,2542,4.3.7.02542,HABITACULO PORTATIL,4,U,AC,,,N
10005491,6048,2823,4.3.7.02823,MESA AUXILIAR,4,U,AC,,,N
10005492,6048,2896,4.3.7.02896,FOTOCOPIADORA DIGITAL,4,U,AC,,,N
10005493,6048,3055,4.3.7.03055,VENTILADOR DE PARED,4,U,AC,,,N
10005494,6048,3108,4.3.7.03108,CUNA,4,U,AC,,,N
10005495,6048,3207,4.3.7.03207,PAPELERO,4,U,AC,,,N
10005496,6048,3340,4.3.7.03340,ARCHIVO,4,U,AC,,,N
10005497,6048,3346,4.3.7.03346,HORNO,4,U,AC,,,N
10005498,6048,3349,4.3.7.03349,MAQUINA AMASADORA,4,U,AC,,,N
10005499,6048,3688,4.3.7.03688,CONDENSADOR P/AIRE ACONDIC,4,U,AC,,,N
10005500,6048,3689,4.3.7.03689,EVAPORADOR P/AIRE ACONDIC,4,U,AC,,,N
10005501,6048,4246,4.3.7.04246,CORTINAS,4,U,AC,,,N
10005502,6048,4264,4.3.7.04264,MODULO PUERTA,4,U,AC,,,N
10005503,6048,4311,4.3.7.04311,BOX DE ATENCION TELEFONICA,4,U,AC,,,N
10005504,6048,4379,4.3.7.04379,TOTEM PARA TV,4,U,AC,,,N
10005505,6048,4382,4.3.7.04382,SOPORTE P/CAMARA DE VIDEO,4,U,AC,,,N
10005506,6048,4493,4.3.7.04493,MAQUINA ESCRIBIR BRAILLE,4,U,AC,,,N
10005507,6048,4500,4.3.7.04500,GAVETERO,4,U,AC,,,N
10005508,6048,4502,4.3.7.04502,ESCRITORIO ERGONOMICO,4,U,AC,,,N
10005509,6048,4526,4.3.7.04526,MUEBLE CUBRE CAÑERIA,4,U,AC,,,N
10005510,6048,4617,4.3.7.04617,INSOLADORA P/ COPIADO DE CHAPA,4,U,AC,,,N
10005511,6048,4619,4.3.7.04619,REVELADOR DE PLANCHAS,4,U,AC,,,N
10005512,6048,4620,4.3.7.04620,SECADORA INFRARROJA,4,U,AC,,,N
10005513,6048,4637,4.3.7.04637,MESADA ESTRATIFICADA,4,U,AC,,,N
10005514,6048,4832,4.3.7.04832,PIZARRA MAGNETICA,4,U,AC,,,N
10005515,6048,4924,4.3.7.04924,MESA PLEGABLE,4,U,AC,,,N
10005516,6048,4983,4.3.7.04983,ACONDICIONADOR PORTATIL,4,U,AC,,,N
10005517,6048,5056,4.3.7.05056,MUEBLE P/ FOTOCOPIADORA,4,U,AC,,,N
10005518,6048,5335,4.3.7.05335,FRIGOBAR,4,U,AC,,,N
10005519,6048,5343,4.3.7.05343,FONDO DIVISOR P/MODULO ARCHIVO,4,U,AC,,,N
10005520,6048,5348,4.3.7.05348,PUNTILLADORA ELECTRICA,4,U,AC,,,N
10005521,6048,5349,4.3.7.05349,MAQUINA OFF SET,4,U,AC,,,N
10005522,6048,5446,4.3.7.05446,MESA PARA CAMA,4,U,AC,,,N
10005523,6048,5605,4.3.7.05605,BIOMBO,4,U,AC,,,N
10005524,6048,5638,4.3.7.05638,ACOPLE DE ESCRITORIO,4,U,AC,,,N
10005525,6048,5673,4.3.7.05673,MULTIPROCESADORA,4,U,AC,,,N
10005526,6048,5713,4.3.7.05713,STAND,4,U,AC,,,N
10005527,6048,5815,4.3.7.05815,SISTEMA DE CALEFACCION,4,U,AC,,,N
10005528,6048,5851,4.3.7.05851,TARIMA,4,U,AC,,,N
10005529,6048,6090,4.3.7.06090,EQUIPO NUMERADOR/PERFORADOR,4,U,AC,,,N
10005530,6048,6091,4.3.7.06091,SISTEMA DE CLIMATIZACION,4,U,AC,,,N
10005531,6048,6223,4.3.7.06223,EQUIPAMIENTO PARA MUSEO,4,U,AC,,,N
10005532,6048,6235,4.3.7.06235,SISTEMA DE AIRE ACONDICIONADO,4,U,AC,,,N
10005533,6048,6325,4.3.7.06325,TANDEM,4,U,AC,,,N
10005534,6048,6332,4.3.7.06332,CARRO,4,U,AC,,,N
10005535,6048,6533,4.3.7.06533,APOYA PIE,4,U,AC,,,N
10005536,6048,6534,4.3.7.06534,BAUL,4,U,AC,,,N
10005537,6048,6640,4.3.7.06640,MUEBLE LINGOTERO,4,U,AC,,,N
10005538,6048,6643,4.3.7.06643,MESA P/TRANSPARENCIA,4,U,AC,,,N
10005539,6048,6645,4.3.7.06645,MUEBLE P/ CORRESPONDENCIA,4,U,AC,,,N
10005540,6048,6660,4.3.7.06660,MAQUINA COPIADORA DE PLANOS,4,U,AC,,,N
10005541,6042,62,4.3.1.00062,BOMBA A TORNILLO,4,U,AC,,,N
10005542,6042,64,4.3.1.00064,BOMBA DE PROFUNDIDAD,4,U,AC,,,N
10005543,6042,70,4.3.1.00070,ENCUADERNADOR DE ANILLOS,4,U,AC,,,N
10005544,6042,91,4.3.1.00091,BOMBA PERISTALTICA,4,U,AC,,,N
10005545,6042,92,4.3.1.00092,BOMBA A DIAFRAGMA,4,U,AC,,,N
10005546,6042,93,4.3.1.00093,BOMBA DOSIFICADORA,4,U,AC,,,N
10005547,6042,98,4.3.1.00098,HORMIGONERA HIDRAULICA,4,U,AC,,,N
10005548,6042,99,4.3.1.00099,PLATAFORMA AUTOSUSTENTABLE,4,U,AC,,,N
10005549,6042,100,4.3.1.00100,GUINCHE C/TRINQUETE SEGUR,4,U,AC,,,N
10005550,6042,101,4.3.1.00101,MESA DE SIERRA,4,U,AC,,,N
10005551,6042,102,4.3.1.00102,CORTADORA DE MOSAICOS,4,U,AC,,,N
10005552,6042,103,4.3.1.00103,TRITURADORA DE CARNE,4,U,AC,,,N
10005553,6042,104,4.3.1.00104,MOLEDORA DE LADRILLO,4,U,AC,,,N
10005554,6042,105,4.3.1.00105,HORMIGONERA CARGA MANUAL,4,U,AC,,,N
10005555,6042,124,4.3.1.00124,BOMBA PLUVIAL Y CLOACAL,4,U,AC,,,N
10005556,6042,125,4.3.1.00125,BOMBA P/POZO,4,U,AC,,,N
10005557,6042,126,4.3.1.00126,ABLANDADORA DE AGUA,4,U,AC,,,N
10005558,6042,127,4.3.1.00127,FILTRO CARTUCHO P/AGUA,4,U,AC,,,N
10005559,6042,128,4.3.1.00128,CALDERA P/CALEFACCION,4,U,AC,,,N
10005560,6042,144,4.3.1.00144,BASCULA P/CARGAS TERRESTRES,4,U,AC,,,N
10005561,6042,145,4.3.1.00145,BASCULA P/HACIENDA,4,U,AC,,,N
10005562,6042,154,4.3.1.00154,PALA CARGADORA,4,U,AC,,,N
10005563,6042,155,4.3.1.00155,EXCAVADORA MECANICA,4,U,AC,,,N
10005564,6042,160,4.3.1.00160,CALDERA DE VAPOR,4,U,AC,,,N
10005565,6042,1267,4.3.1.01267,CORTADORA E HILERADORA,4,U,AC,,,N
10005566,6042,1292,4.3.1.01292,EQUIPO PERFORACION PORTATIL,4,U,AC,,,N
10005567,6042,1293,4.3.1.01293,DESMINERALIZADOR,4,U,AC,,,N
10005568,6042,1294,4.3.1.01294,COLUMNA TELESCOPICA,4,U,AC,,,N
10005569,6042,1326,4.3.1.01326,MOLINILLO ELECTRICO P/GRANOS,4,U,AC,,,N
10005570,6042,1327,4.3.1.01327,MAQUINA P/COSER,4,U,AC,,,N
10005571,6042,1337,4.3.1.01337,MAQUINA PRECINTADORA,4,U,AC,,,N
10005572,6042,1366,4.3.1.01366,APAREJO,4,U,AC,,,N
10005573,6042,1368,4.3.1.01368,EXTRACTOR DE AIRE,4,U,AC,,,N
10005574,6042,1381,4.3.1.01381,EQUIPO DE INYECCION DE AIRE,4,U,AC,,,N
10005575,6042,1665,4.3.1.01665,BOMBA CENTRIFUGA,4,U,AC,,,N
10005576,6042,1817,4.3.1.01817,REFRIGERADOR DE AGUA,4,U,AC,,,N
10005577,6042,1826,4.3.1.01826,EQUIPO PROTECCION RESPIRATORIA,4,U,AC,,,N
10005578,6042,1893,4.3.1.01893,MOTOBOMBA,4,U,AC,,,N
10005579,6042,1998,4.3.1.01998,FILTRO PRENSA,4,U,AC,,,N
10005580,6042,2089,4.3.1.02089,BASCULA ELECTRONICA,4,U,AC,,,N
10005581,6042,2341,4.3.1.02341,BOMBA DE VACIO,4,U,AC,,,N
10005582,6042,2473,4.3.1.02473,HORNO DE PANADERIA,4,U,AC,,,N
10005583,6042,2630,4.3.1.02630,ATOMIZADOR DE PLASTICO,4,U,AC,,,N
10005584,6042,3120,4.3.1.03120,BOMBA SUMERGIBLE,4,U,AC,,,N
10005585,6042,3211,4.3.1.03211,CORTADORA DE CERAMICA,4,U,AC,,,N
10005586,6042,3576,4.3.1.03576,QUEMADOR P/CALDERA,4,U,AC,,,N
10005587,6042,3582,4.3.1.03582,MAQ. DOBLADORA DE PLIEGO,4,U,AC,,,N
10005588,6042,3604,4.3.1.03604,MAQUINA COMPAGINADORA,4,U,AC,,,N
10005589,6042,3733,4.3.1.03733,MAQUINA SUNCHADORA,4,U,AC,,,N
10005590,6042,3911,4.3.1.03911,EQ. REFRIG. P/CAM. FRIGORIFICA,4,U,AC,,,N
10005591,6042,4179,4.3.1.04179,CAMARA FRIGORIFICA,4,U,AC,,,N
10005592,6042,4247,4.3.1.04247,MALACATE ELECTRICO,4,U,AC,,,N
10005593,6042,4260,4.3.1.04260,ECOSONDA C/ALARMA MIN.Y MAX.,4,U,AC,,,N
10005594,6042,4323,4.3.1.04323,ATOMIZADOR,4,U,AC,,,N
10005595,6042,4969,4.3.1.04969,EXTRACTOR HELICOIDAL DE CEREAL,4,U,AC,,,N
10005596,6042,4989,4.3.1.04989,BOMBA HIDRAULICA,4,U,AC,,,N
10005597,6042,5057,4.3.1.05057,SISTEMA DE ENERGIA,4,U,AC,,,N
10005598,6042,5095,4.3.1.05095,MAQUINA P/ HACER LLAVES,4,U,AC,,,N
10005599,6042,5609,4.3.1.05609,MAQUINARIA DE SIEMBRA,4,U,AC,,,N
10005600,6042,5675,4.3.1.05675,MAQUINA DE SALPICAR REBOQUE,4,U,AC,,,N
10005601,6042,5683,4.3.1.05683,INTERCAMBIADOR DE CALOR-AGUA,4,U,AC,,,N
10005602,6042,5748,4.3.1.05748,CONTROL./IMPULSOR DE PRECISION,4,U,AC,,,N
10005603,6042,5874,4.3.1.05874,CALDERA DE VAPOR P/TINTORERIA,4,U,AC,,,N
10005604,6042,6447,4.3.1.06447,BOMBA RECIRCUL. P/REFRIGERANTE,4,U,AC,,,N
10005605,6042,6448,4.3.1.06448,ELECTROBOMBA SUMERGIBLE PORTAT,4,U,AC,,,N
10005606,6042,6449,4.3.1.06449,MAQUINA DE COSER INDUSTRIAL,4,U,AC,,,N
10005607,6042,6474,4.3.1.06474,DOBLADORA DE TUBOS,4,U,AC,,,N
10005608,6042,6685,4.3.1.06685,SENSOR DE PASO DE VEHICULOS,4,U,AC,,,N
10005609,6042,6705,4.3.1.06705,EQ. TRANSFERENCIA DE RESINA,4,U,AC,,,N
10005610,6042,6707,4.3.1.06707,MAQUINA COSEDORA DE ALAMBRE,4,U,AC,,,N
10005611,6042,6708,4.3.1.06708,MAQUINA PARA TINTORERIA,4,U,AC,,,N
10005612,6042,6722,4.3.1.06722,PLACA INTERNA DE AMPL.CENT. TE,4,U,AC,,,N
10005613,6042,6799,4.3.1.06799,SOPLADOR,4,U,AC,,,N
10005614,6042,6812,4.3.1.06812,NIVELADORA,4,U,AC,,,N
10005615,6042,6846,4.3.1.06846,EQ. DE MOLDEO DE INYECC HIDRAU,4,U,AC,,,N
10005616,6042,6868,4.3.1.06868,RASTRA DE DISCOS,4,U,AC,,,N
10005617,6042,6900,4.3.1.06900,EQUIPO DE RIEGO POR ASPERSION,4,U,AC,,,N
10005618,6042,6901,4.3.1.06901,CAMARA DE ACONDIC. TEXTIL,4,U,AC,,,N
10005619,6042,6905,4.3.1.06905,MAQ. COMBINADA DE CARPINTERIA,4,U,AC,,,N
10005620,6042,6907,4.3.1.06907,TORSIOMETRO DE HILADOS,4,U,AC,,,N
10005621,6042,6928,4.3.1.06928,MOTOCULTIVADOR,4,U,AC,,,N
10005622,6042,6967,4.3.1.06967,ARMADORA TRINCHADORA,4,U,AC,,,N
10005623,6042,6987,4.3.1.06987,MAQUINA DE CORTAR TELA,4,U,AC,,,N
10005624,6042,6995,4.3.1.06995,CRISOL,4,U,AC,,,N
10005625,6044,65,4.3.3.00065,BOTIQUIN PRIMEROS AUXILIOS,4,U,AC,,,N
10005626,6044,67,4.3.3.00067,CENTRIFUGA P/LABORATORIO,4,U,AC,,,N
10005627,6044,130,4.3.3.00130,TENSIOMETRO ARTERIAL,4,U,AC,,,N
10005628,6044,131,4.3.3.00131,NEBULIZADOR,4,U,AC,,,N
10005629,6044,132,4.3.3.00132,LASER P/USOS MEDICOS,4,U,AC,,,N
10005630,6044,133,4.3.3.00133,ELECTROBISTURI,4,U,AC,,,N
10005631,6044,134,4.3.3.00134,ELECTROCARDIOGRAFO,4,U,AC,,,N
10005632,6044,163,4.3.3.00163,ESPECTROFOTOMETRO INFRARROJO,4,U,AC,,,N
10005633,6044,164,4.3.3.00164,ESPECTROFOTOMETRO UV-VISIBLE,4,U,AC,,,N
10005634,6044,165,4.3.3.00165,ESPECTROFOTOMETRO ABS ATOMICA,4,U,AC,,,N
10005635,6044,166,4.3.3.00166,CROMATOGRAFO,4,U,AC,,,N
10005636,6044,169,4.3.3.00169,BAÑO TERMICO,4,U,AC,,,N
10005637,6044,171,4.3.3.00171,FREEZER PERSONAL P/LABORATORIO,4,U,AC,,,N
10005638,6044,172,4.3.3.00172,CENTRIFUGA MULTIPROPOSITO,4,U,AC,,,N
10005639,6044,174,4.3.3.00174,CONTENEDOR NITROGENO LIQUIDO,4,U,AC,,,N
10005640,6044,176,4.3.3.00176,COLCHON ANTIESCARA,4,U,AC,,,N
10005641,6044,177,4.3.3.00177,AUTOCLAVE,4,U,AC,,,N
10005642,6044,178,4.3.3.00178,FREEZER ULTRAFRIO,4,U,AC,,,N
10005643,6044,188,4.3.3.00188,BALANZA DE PRECISION,4,U,AC,,,N
